event_id,user_id,phone_id,property,value,event_ts
47780efa36fb09019946f6d5260654fe,d0245d166c23b8461bfee8cb712e3c1d,1654650cb2b8bab4601e87b458ee424e,drinking,NULL,2019-07-01 18:42:45.151967
b5ed441c6c7fe3ca090b44993bec468e,a7b14232d67a920380734c9b08f6a233,caa93567d75167753e434e4e0f8fba0a,drinking,Yes,2019-07-01 18:42:45.151987
9f85fbdae0dac41d72156584cb4c1f3c,0e31afbbc876c316aeb99c0cdd1cf6c9,825cca0b0b8408f6e30923a93b114d6e,sex,F,2019-07-01 18:42:45.152005
cc58b6c54298c19bfc0dab788e0ca691,b538ae2fd12f3bd7806845ced32b9f18,5c41b779c32349b7d1dd460ae72804d1,smoking,NULL,2019-07-01 18:42:45.152024
1bea959320467f22e426b192991dd038,a25a3d46934c9327db9b616e2ffc2d7f,744fc2b9f1a913b471b8799eb0a0cc86,politics,Moderate,2019-07-01 18:42:45.152046
cf07fbec4675427c3684d126211019ec,6ad33310ee8a90cafe2d4479ec719ad7,9373165738ebffccd5e7719cde1ebed3,notifications,False,2019-07-01 18:42:45.152066
c92e42e0ee393f8579dce0f957cebb37,b33667c5f69ce6557c2bb166067ddb7e,b0a79b6d3bfb4f6ee30ddbe5d67e9dcf,sex,M,2019-07-01 18:42:45.152083
0fadf05fd6fc913cb3139ecba10a56f9,1119163c7ef60c18e4d33d2e52f73e3e,77d69a23bac9302454a55e7b6ded1e6c,notifications,False,2019-07-01 18:42:45.152101
1905a903817091aeaa29d04924c01b81,af012a0482b848813bd42d2c81b2cddc,69fdaafccf796793072c387f34bf0aaa,politics,Prefer Not to Say,2019-07-01 18:42:45.152121
dbe864771deab91c4f13366a0341c954,babfd4c1950f0994d1566537fcda5042,6953e34c3639585f49273e0441330f93,sex,M,2019-07-01 18:42:45.152139
d909655b3ee018420da5a1357e361808,48c2793178b0e6cc8382a447b63421c0,423fed5058574ffb501d52c6887ac4a8,sex,NULL,2019-07-01 18:42:45.152156
b91e4d31384eecf44e5c55ff0b6594ea,8d9ea7c2fed9fd2fc5c9461ff38991d5,d6ef1ba47b56d8589bd0db3772fec91c,notifications,False,2019-07-01 18:42:45.152174
534232c858d8b243a0e5aa9ae3b5834b,4129f2c9c991ad060f4f3d75f2de22d8,dc308026ac4c824e6de9230e7abb6a5d,smoking,Maybe,2019-07-01 18:42:45.152191
617777bf42b4cef61cb055466c5f9086,ddbfee0ec709c42d3ac34ad94c867855,c76ebb9aec2702f80437c0597c566d48,politics,Prefer Not to Say,2019-07-01 18:42:45.152208
4c30e4b1a0551f3d60f7c95271df467e,ee37f6e372950ced8e15e65db0319116,6b0264ccaa59726691bc5fbd0d81f503,politics,Prefer Not to Say,2019-07-01 18:42:45.152226
d5592b5caf9d978119d0b0b3007edca2,1251ec25a657564fecea8494eb27f9c2,73e13c10e08dd4b4fd5553f57a0d8e4f,sex,M,2019-07-01 18:42:45.152243
68c48a021e944fe23c3506cf095df121,f3ce19794ceb56800fe063525018e2e9,db693a6722cb49b35e0abbcc843ae8be,notifications,True,2019-07-01 18:42:45.152263
128fbf6df72bb6391e49304c56793aa6,55ce0f4da2f8abbd15c8993035476845,fd4f104f96b264911515c5dc2a906598,notifications,False,2019-07-01 18:42:45.152282
