event_id,phone_id,ad_id,provider,placement,length,event_ts
ae81936673969d919d8c9c6e237a95b3,c8e23c7532a30c96e7667746f99875ae,22,Instagram,Left,658,2019-07-02 18:42:45.174202
2cc049d3ef97fa74a601bfb28aa98a13,764d2df157001f25976a5e307dba8360,6,Instagram,Left,909,2019-07-02 18:42:45.174223
b58fb29cb8b159f9599fa53b83f9e168,1b39c301329185e246f02c1a0dd4564f,0,Facebook,Right,242,2019-07-02 18:42:45.174241
9d4b6aab27f802437752f3a59beba920,fba18f3c1cfb2d150298b881f8f2ee38,18,Instagram,Left,203,2019-07-02 18:42:45.174258
ad65e40e7095438301ba41b8330236a0,499e069875504c6849acea2b37645728,3,Spotify,Right,1252,2019-07-02 18:42:45.174276
2beb2a5426dd5d9ced666e5b28093601,db693a6722cb49b35e0abbcc843ae8be,3,Spotify,Bottom,2300,2019-07-02 18:42:45.174293
7845bcc5bf0d7513f11365a3155e97fe,ce9f48d7d4445b1a7cb397df1bdf483a,1,Instagram,Left,1354,2019-07-02 18:42:45.174310
13f2c99d4d2dc8e9bebc200a1288b052,14538806d36693c86480ecdc3e9815ad,6,Snapchat,Top,1619,2019-07-02 18:42:45.174327
7d3c65ff64d9228db6a588eff4583915,95d9ca9f4803b53582e161c31e39a1b5,1,Spotify,Center,101,2019-07-02 18:42:45.174344
ac1de378280f6588efc95dc462c4b52f,e4e06cdefd78bfec0418985224e8c46d,4,Spotify,Bottom,549,2019-07-02 18:42:45.174366
7277bf99b0b1084027daae6b4480923b,03a86133bdbe2df1fb022e86b3bd370f,3,Snapchat,Right,2015,2019-07-02 18:42:45.174383
82574572aeb7cd450d13080c545d48a9,185ae34d5d3faef07c11db0bff8b75e5,7,Facebook,Bottom,2347,2019-07-02 18:42:45.174400
2f6fdb4fbbad2a19257ad2b9c7426c51,2f9ba6117895717d5555875ffb07ceae,3,Spotify,Bottom,1128,2019-07-02 18:42:45.174417
758006e8c35a8a752f26e15177696e6c,edba0426d9d5a5c36d39c92a6013f019,9,Facebook,Center,29,2019-07-02 18:42:45.174434
9e40ab55c41af2973af3b163c74a65a6,d1f65646ca4f6f1c217faece619bf557,17,Facebook,Top,338,2019-07-02 18:42:45.174451
5c1cbcf7dec954e2432db2c93b66ef3b,9e3f228bfb3f868b116dfce00d3685de,16,Facebook,Bottom,1239,2019-07-02 18:42:45.174468
cd0b43610ffc3e3b4c5c3e8dd73da8ee,a9fb342289e91204d7f4c7de346fb207,1,Spotify,Top,1512,2019-07-02 18:42:45.174485
4f7e195f15132cc6b73d8fe2865e2714,ab17f386adee7f8d09d40b44516eb053,3,Facebook,Bottom,2208,2019-07-02 18:42:45.174503
d8611a4ffa7ef6c4cb402a140df2e402,ce9af97de0df90303689260a915a9b7f,3,Instagram,Top,1429,2019-07-02 18:42:45.174520
86cda12972a44e3de0ebc8deb81e76d9,043a3e03cf7a2119fee5c34d4069dfb1,0,Spotify,Left,1514,2019-07-02 18:42:45.174537
5588214ca67d93f750c63e6f1ba84137,2eac0f01cf7991d3c56f4379f4d7ed33,16,Facebook,Left,1304,2019-07-02 18:42:45.174556
fad41f11bca75ddbba021efc4ab6b482,bf34bdd4915dedc18d1dcc946c99b7f5,1,Spotify,Bottom,2333,2019-07-02 18:42:45.174575
2d38ef94b7de79a6ab25563e6f08c5fa,6fcec3c0df7b87ce90e8045704fa8da5,15,Facebook,Top,2022,2019-07-02 18:42:45.174596
bd538d1281d55b39b8b450039b9fa7c9,097a2d4d30ed857f6ada28267f9e492d,1,Snapchat,Left,1207,2019-07-02 18:42:45.174613
a4aaab67d59993b7fe2499cbe0d7c72d,ecd12f675c408bca1809cabe3328b575,3,Snapchat,Left,1341,2019-07-02 18:42:45.174630
7e4d52c7552af940b785a4b94c6af2b0,79e8090264158977739f4d7fd13c2e06,0,Instagram,Center,425,2019-07-02 18:42:45.174650
1dbc4d48de49d3032dde455fb93d1c89,4432966e930b28abe4961295774fe741,14,Facebook,Left,1500,2019-07-02 18:42:45.174667
0b08e4f83781e436c108c2550968fd5d,7e5c62910bc8518885b2145a454ebe0f,12,Facebook,Bottom,614,2019-07-02 18:42:45.174684
20d8ad3dc1e4a35b0f5ccac32b637c87,868204dedea03138807be5439308be9c,3,Spotify,Left,1846,2019-07-02 18:42:45.174702
1e66de8c74941f2c8196d5d4beeacc4c,b100e346f1b20b2e17810b479503ee0a,0,Snapchat,Bottom,2124,2019-07-02 18:42:45.174719
c41ad1a880096825286f9ff5b9bace1e,6de267565dd3501a81ef1cdb20300dc8,7,Snapchat,Right,210,2019-07-02 18:42:45.174736
82e86f98ad9eb6ed1281e5e7873bd741,a0a12b39c781cd85efb0ddcc35ff08a0,3,Spotify,Right,949,2019-07-02 18:42:45.174753
ed5533219b6cb59d65504df5838afbfa,a887f105a5ecae8509bbb655f6f6a003,8,Snapchat,Left,1149,2019-07-02 18:42:45.174771
6621a16ebcf24c2b0b1e16dcba0229bb,9756a2a0ee2688f2ddf2ffaa109f367d,22,Instagram,Top,1131,2019-07-02 18:42:45.174788
f0ef3ef53e0f34c29f125d4807dace47,64853f3eb781b8e8e91a2c1d19424c85,12,Facebook,Left,623,2019-07-02 18:42:45.174808
011554ac3a62af75fa40abcb4bf66616,91a3f99b44a9f15632ffe12253396848,22,Instagram,Top,1729,2019-07-02 18:42:45.174826
1190305cef428b39d48a82fd86b0db28,fa3070dbed4af9e9493c28ed76f4341e,0,Facebook,Right,1751,2019-07-02 18:42:45.174844
8db1364143e7212ff77cff6fb57b30fa,188d4ea6fbda2e475e48d52f719f618e,0,Snapchat,Bottom,2216,2019-07-02 18:42:45.174861
7a505710b3dbdaac562de09f5971505d,c2ab522a15c3f27206437252c9288e9a,1,Spotify,Top,2009,2019-07-02 18:42:45.174879
da0cd5f0c5f0261157841c1e17f91082,023aa7f4ac5441406428674b38870724,4,Snapchat,Center,2201,2019-07-02 18:42:45.174895
1fb32c8f9bf69eb5dad25efd18e7e791,969a026d715423638fd3c1e8247c8d8c,1,Spotify,Left,1705,2019-07-02 18:42:45.174912
6f52f567c6df0fdfe49c00409b1a0aaf,2a629d743469e0cfc01ad331b0000767,4,Spotify,Top,2028,2019-07-02 18:42:45.174932
